# gapseq version: 1.2 34eb2fd3
# Transporter sequence DB md5sum: b99a77e (2022-11-30)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P76298|1.A.104.1.1	1.A.104.1.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P76298|1.A.104.1.1	63.583	0.0	642	98	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	216337	214295	transporter
gnl|TC-DB|QOC69403.1|1.A.1.12.6	1.A.1.12.6	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|QOC69403.1|1.A.1.12.6	28.409	1.30e-05	39.7	87	JARWKU010000005.1 Cobetia sp. 1AS1 NODE_5_length_279465_cov_41.593615, whole genome shotgun sequence	220305	220093	transporter
gnl|TC-DB|QOC69403.1|1.A.1.12.6	1.A.1.12.6	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|QOC69403.1|1.A.1.12.6	28.409	1.30e-05	39.7	87	JARWKU010000005.1 Cobetia sp. 1AS1 NODE_5_length_279465_cov_41.593615, whole genome shotgun sequence	220305	220093	transporter
gnl|TC-DB|RZD32576|1.A.115.1.2	1.A.115.1.2	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|RZD32576|1.A.115.1.2	30.693	8.90e-17	77.0	77	JARWKU010000001.1 Cobetia sp. 1AS1 NODE_1_length_904188_cov_41.160176, whole genome shotgun sequence	391512	392102	transporter
gnl|TC-DB|WP_106247303.1|1.A.115.1.3	1.A.115.1.3	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|WP_106247303.1|1.A.115.1.3	28.692	9.48e-19	83.6	83	JARWKU010000011.1 Cobetia sp. 1AS1 NODE_11_length_150044_cov_41.275414, whole genome shotgun sequence	122766	122065	transporter
gnl|TC-DB|Q8Y5K1|1.A.1.17.2	1.A.1.17.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q8Y5K1|1.A.1.17.2	25.217	1.79e-16	75.9	86	JARWKU010000009.1 Cobetia sp. 1AS1 NODE_9_length_190407_cov_41.412153, whole genome shotgun sequence	187443	188117	transporter
gnl|TC-DB|Q53G01|1.A.12.1.3	1.A.12.1.3	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|Q53G01|1.A.12.1.3	21.267	2.7	26.6	87	JARWKU010000004.1 Cobetia sp. 1AS1 NODE_4_length_313175_cov_41.713939, whole genome shotgun sequence	153646	154251	transporter
gnl|TC-DB|Q9FWR4|1.A.12.2.1	1.A.12.2.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|Q9FWR4|1.A.12.2.1	24.607	1.77e-07	48.1	85	JARWKU010000004.1 Cobetia sp. 1AS1 NODE_4_length_313175_cov_41.713939, whole genome shotgun sequence	153673	154230	transporter
gnl|TC-DB|P0ACA3|1.A.12.3.1	1.A.12.3.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P0ACA3|1.A.12.3.1	61.722	2.88e-80	258	99	JARWKU010000004.1 Cobetia sp. 1AS1 NODE_4_length_313175_cov_41.713939, whole genome shotgun sequence	153628	154251	transporter
gnl|TC-DB|Q08U57|1.A.1.24.2	1.A.1.24.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q08U57|1.A.1.24.2	47.826	6.00e-63	209	98	JARWKU010000005.1 Cobetia sp. 1AS1 NODE_5_length_279465_cov_41.593615, whole genome shotgun sequence	220620	219931	transporter
gnl|TC-DB|Q1D027|1.A.1.24.3	1.A.1.24.3	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q1D027|1.A.1.24.3	51.087	1.18e-77	253	99	JARWKU010000005.1 Cobetia sp. 1AS1 NODE_5_length_279465_cov_41.593615, whole genome shotgun sequence	220761	219934	transporter
gnl|TC-DB|Q57603|1.A.1.6.1	1.A.1.6.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q57603|1.A.1.6.1	23.418	4.69e-06	43.9	76	JARWKU010000009.1 Cobetia sp. 1AS1 NODE_9_length_190407_cov_41.412153, whole genome shotgun sequence	187404	187862	transporter
gnl|TC-DB|P77338|1.A.23.1.1	1.A.23.1.1	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P77338|1.A.23.1.1	38.565	0.0	686	97	JARWKU010000008.1 Cobetia sp. 1AS1 NODE_8_length_205973_cov_40.596806, whole genome shotgun sequence	45753	42457	transporter
gnl|TC-DB|P77338|1.A.23.1.1	1.A.23.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P77338|1.A.23.1.1	38.565	0.0	686	97	JARWKU010000008.1 Cobetia sp. 1AS1 NODE_8_length_205973_cov_40.596806, whole genome shotgun sequence	45753	42457	transporter
gnl|TC-DB|P75783|1.A.23.3.2	1.A.23.3.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P75783|1.A.23.3.2	35.901	1.86e-110	367	92	JARWKU010000003.1 Cobetia sp. 1AS1 NODE_3_length_337376_cov_42.002597, whole genome shotgun sequence	48869	50920	transporter
gnl|TC-DB|P75783|1.A.23.3.2	1.A.23.3.2	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P75783|1.A.23.3.2	35.901	1.86e-110	367	92	JARWKU010000003.1 Cobetia sp. 1AS1 NODE_3_length_337376_cov_42.002597, whole genome shotgun sequence	48869	50920	transporter
gnl|TC-DB|P0AEB5|1.A.23.4.3	1.A.23.4.3	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P0AEB5|1.A.23.4.3	45.277	2.43e-73	244	86	JARWKU010000001.1 Cobetia sp. 1AS1 NODE_1_length_904188_cov_41.160176, whole genome shotgun sequence	4221	5117	transporter
gnl|TC-DB|Q61835|1.A.27.1.2	1.A.27.1.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|Q61835|1.A.27.1.2	27.778	3.7	23.5	75	JARWKU010000005.1 Cobetia sp. 1AS1 NODE_5_length_279465_cov_41.593615, whole genome shotgun sequence	228538	228750	transporter
gnl|TC-DB|P55891|1.A.30.1.7	1.A.30.1.7	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P55891|1.A.30.1.7	61.404	6.42e-113	355	97	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	229048	228194	transporter
gnl|TC-DB|P0ABU7|1.A.30.2.1	1.A.30.2.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0ABU7|1.A.30.2.1	31.120	2.22e-26	104	90	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	72962	73624	transporter
gnl|TC-DB|P0ABU9|1.A.30.2.2	1.A.30.2.2	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0ABU9|1.A.30.2.2	52.074	1.40e-71	234	94	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	72971	73618	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q981D4|1.A.62.3.1	34.375	1.22e-11	60.5	77	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	766660	767127	transporter
gnl|TC-DB|Q981D4|1.A.62.3.1	1.A.62.3.1	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q981D4|1.A.62.3.1	34.375	1.22e-11	60.5	77	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	766660	767127	transporter
gnl|TC-DB|Q9XG70|1.A.8.10.2	1.A.8.10.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q9XG70|1.A.8.10.2	27.273	5.29e-06	44.3	87	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303570	304286	transporter
gnl|TC-DB|P25818|1.A.8.10.3	1.A.8.10.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P25818|1.A.8.10.3	26.296	9.31e-07	47.0	94	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303543	304322	transporter
gnl|TC-DB|P0AER0|1.A.8.1.1	1.A.8.1.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P0AER0|1.A.8.1.1	32.400	2.75e-15	73.2	86	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	304566	305252	transporter
gnl|TC-DB|Q8W037|1.A.8.12.4	1.A.8.12.4	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8W037|1.A.8.12.4	24.797	1.74e-05	43.5	80	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303567	304295	transporter
gnl|TC-DB|Q8Y6Z1|1.A.8.2.11	1.A.8.2.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8Y6Z1|1.A.8.2.11	49.289	1.50e-55	189	76	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303669	304301	transporter
gnl|TC-DB|ABT13584.1|1.A.8.2.10	1.A.8.2.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ABT13584.1|1.A.8.2.10	35.769	4.51e-26	104	95	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	304551	305258	transporter
gnl|TC-DB|P22094|1.A.8.2.2	1.A.8.2.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P22094|1.A.8.2.2	31.944	8.64e-30	116	99	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303606	304319	transporter
gnl|TC-DB|P52280|1.A.8.2.3	1.A.8.2.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P52280|1.A.8.2.3	32.083	1.60e-25	102	94	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303612	304295	transporter
gnl|TC-DB|C6VJ63|1.A.8.2.4	1.A.8.2.4	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|C6VJ63|1.A.8.2.4	41.453	4.63e-43	152	96	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	304557	305240	transporter
gnl|TC-DB|D7V7W8|1.A.8.2.5	1.A.8.2.5	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V7W8|1.A.8.2.5	42.396	7.66e-38	137	90	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303624	304268	transporter
gnl|TC-DB|D7V8E7|1.A.8.2.6	1.A.8.2.6	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V8E7|1.A.8.2.6	51.982	1.75e-50	174	92	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303588	304268	transporter
gnl|TC-DB|D7VEY8|1.A.8.2.7	1.A.8.2.7	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VEY8|1.A.8.2.7	37.118	9.15e-37	135	89	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303606	304256	transporter
gnl|TC-DB|D7VC84|1.A.8.2.8	1.A.8.2.8	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VC84|1.A.8.2.8	39.496	7.13e-32	120	97	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	304566	305261	transporter
gnl|TC-DB|D0JBC9|1.A.8.2.9	1.A.8.2.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D0JBC9|1.A.8.2.9	39.024	2.55e-43	153	98	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303618	304319	transporter
gnl|TC-DB|G9NVB0|1.A.8.9.18	1.A.8.9.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|G9NVB0|1.A.8.9.18	37.959	2.05e-32	124	80	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303627	304322	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	30.488	2.54e-13	67.8	81	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303627	304322	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	30.488	2.84e-18	81.6	90	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	304539	305234	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	32.215	5.83e-27	108	95	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303570	304403	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	27.798	9.21e-11	60.5	81	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	304491	305246	transporter
gnl|TC-DB|Q388I5|1.A.8.9.19	1.A.8.9.19	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q388I5|1.A.8.9.19	26.846	1.83e-12	65.5	91	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	304467	305261	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	32.806	8.49e-25	102	81	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	304530	305261	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	32.806	8.49e-25	102	81	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	304530	305261	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	31.364	4.70e-23	96.3	77	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	304644	305276	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	31.364	4.70e-23	96.3	77	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	304644	305276	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	34.553	8.97e-18	80.9	81	JARWKU010000002.1 Cobetia sp. 1AS1 NODE_2_length_810128_cov_41.490419, whole genome shotgun sequence	303627	304322	transporter
gnl|TC-DB|Q50E47|1.A.98.1.2	1.A.98.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q50E47|1.A.98.1.2	34.694	0.85	23.9	84	JARWKU010000011.1 Cobetia sp. 1AS1 NODE_11_length_150044_cov_41.275414, whole genome shotgun sequence	83704	83832	transporter
